Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
4272,CA-2016-123806,2016-11-24,11/27/2016,Second Class,LA-16780,Laura Armstrong,Corporate,Baltimore,Maryland,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,0.0,85.1816,2016-11
4273,US-2017-158505,2017-07-21,7/21/2017,Same Day,SF-20200,Sarah Foster,Consumer,Murray,Utah,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937,2017-07
4274,US-2017-158505,2017-07-21,7/21/2017,Same Day,SF-20200,Sarah Foster,Consumer,Murray,Utah,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.5371,2017-07
4275,CA-2015-142692,2015-10-23,10/28/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Seattle,Washington,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,2015-10
4276,CA-2015-123456,2015-07-09,7/13/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,Dallas,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58,2015-07
4277,CA-2017-151358,2017-08-18,8/22/2017,Standard Class,NF-18595,Nicole Fjeld,Home Office,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,2017-08
4278,US-2016-107440,2016-04-16,4/20/2016,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0.0,2365.9818,2016-04
4279,US-2016-107440,2016-04-16,4/20/2016,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,2,0.0,3.2868,2016-04
4280,US-2016-107440,2016-04-16,4/20/2016,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0.0,11.891,2016-04
4281,CA-2014-166989,2014-11-14,11/18/2014,Standard Class,RM-19675,Robert Marley,Home Office,New York City,New York,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0.0,5.2256,2014-11
4282,CA-2014-166989,2014-11-14,11/18/2014,Standard Class,RM-19675,Robert Marley,Home Office,New York City,New York,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264,2,0.1,14.6224,2014-11
4283,CA-2014-103100,2014-12-20,12/23/2014,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343,2014-12
4284,CA-2014-103100,2014-12-20,12/23/2014,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,2014-12
4285,CA-2015-105690,2015-11-21,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116,2015-11
4286,CA-2015-105690,2015-11-21,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474,2015-11
4287,CA-2015-105690,2015-11-21,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,2015-11
4288,CA-2017-127516,2017-12-28,1/3/2018,Standard Class,EH-14005,Erica Hernandez,Home Office,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.9568,2017-12
4289,US-2015-117184,2015-05-17,5/21/2015,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92,2015-05
4290,US-2015-117184,2015-05-17,5/21/2015,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.9308,2015-05
4291,CA-2017-102407,2017-12-09,12/13/2017,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.79,2017-12
4292,CA-2017-102407,2017-12-09,12/13/2017,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082,2017-12
4293,CA-2017-102407,2017-12-09,12/13/2017,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,0.0,68.04,2017-12
4294,CA-2017-130967,2017-03-10,3/16/2017,Standard Class,EB-13870,Emily Burns,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,-10.7964,2017-03
4295,CA-2017-101581,2017-10-22,10/27/2017,Standard Class,DW-13195,David Wiener,Corporate,Redmond,Oregon,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,2017-10
4296,CA-2017-169124,2017-07-03,7/10/2017,Standard Class,MB-17305,Maria Bertelson,Consumer,Citrus Heights,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0.0,54.3438,2017-07
4297,CA-2017-117261,2017-09-04,9/10/2017,Standard Class,TH-21235,Tiffany House,Corporate,Los Angeles,California,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.0,0.5432,2017-09
4298,CA-2017-129021,2017-08-23,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922,2017-08
4299,CA-2017-129021,2017-08-23,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,15.49,2017-08
4300,CA-2017-129021,2017-08-23,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6,0.2,12.1032,2017-08
4301,CA-2017-129021,2017-08-23,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2,0.2,0.4176,2017-08
4302,CA-2017-129021,2017-08-23,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,0.2,2.943,2017-08
4303,CA-2014-123253,2014-08-22,8/25/2014,Second Class,DE-13255,Deanra Eno,Home Office,Lakewood,Ohio,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,2014-08
4304,CA-2016-121601,2016-10-04,10/4/2016,Same Day,MO-17500,Mary O'Rourke,Consumer,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,2016-10
4305,CA-2014-162278,2014-10-26,10/30/2014,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0.0,3.196,2014-10
4306,CA-2014-162278,2014-10-26,10/30/2014,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,2014-10
4307,CA-2016-161095,2016-06-28,6/28/2016,Same Day,CS-12250,Chris Selesnick,Corporate,Los Angeles,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101,2016-06
4308,CA-2016-161095,2016-06-28,6/28/2016,Same Day,CS-12250,Chris Selesnick,Corporate,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.7488,2016-06
4309,CA-2014-125829,2014-11-04,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344,2014-11
4310,CA-2014-125829,2014-11-04,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,2014-11
4311,CA-2014-125829,2014-11-04,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,8.226,2014-11
4312,CA-2014-125829,2014-11-04,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0.0,9.3312,2014-11
4313,CA-2014-125829,2014-11-04,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99,2014-11
4314,CA-2014-123127,2014-09-08,9/12/2014,Standard Class,SP-20620,Stefania Perrino,Corporate,Long Beach,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2,0.0,4.195,2014-09
4315,CA-2015-115945,2015-06-25,7/1/2015,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0.0,5.24,2015-06
4316,CA-2015-115945,2015-06-25,7/1/2015,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735,2015-06
4317,CA-2015-115945,2015-06-25,7/1/2015,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0.0,9.1269,2015-06
4318,CA-2015-136735,2015-07-26,8/2/2015,Standard Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0.0,78.8942,2015-07
4319,US-2017-136189,2017-12-07,12/11/2017,Standard Class,DC-13285,Debra Catini,Consumer,Richmond,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,0.0,25.5378,2017-12
4320,CA-2014-152345,2014-12-29,1/3/2015,Second Class,ST-20530,Shui Tom,Consumer,Albuquerque,New Mexico,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943,2014-12
4321,CA-2014-152345,2014-12-29,1/3/2015,Second Class,ST-20530,Shui Tom,Consumer,Albuquerque,New Mexico,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,2014-12
4322,US-2015-147662,2015-02-14,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,2015-02
4323,US-2015-147662,2015-02-14,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,323.982,3,0.4,-80.9955,2015-02
4324,US-2015-147662,2015-02-14,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,-1.6764,2015-02
4325,US-2015-147662,2015-02-14,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,14.352,3,0.2,0.897,2015-02
4326,US-2015-147662,2015-02-14,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.2,0.8997,2015-02
4327,CA-2016-153346,2016-01-25,1/27/2016,First Class,TB-21355,Todd Boyes,Corporate,Plainfield,New Jersey,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0.0,2.3025,2016-01
4328,CA-2016-153346,2016-01-25,1/27/2016,First Class,TB-21355,Todd Boyes,Corporate,Plainfield,New Jersey,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0,5,0.0,8.28,2016-01
4329,CA-2017-118360,2017-04-01,4/7/2017,Standard Class,JC-15775,John Castell,Consumer,New York City,New York,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0.0,19.3185,2017-04
4330,CA-2017-149853,2017-10-03,10/9/2017,Standard Class,PO-18850,Patrick O'Brill,Consumer,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.4432,2017-10
4331,CA-2017-149853,2017-10-03,10/9/2017,Standard Class,PO-18850,Patrick O'Brill,Consumer,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12,2017-10
4332,CA-2017-107909,2017-09-01,9/6/2017,Standard Class,SS-20875,Sung Shariari,Consumer,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,2017-09
4333,CA-2017-107909,2017-09-01,9/6/2017,Standard Class,SS-20875,Sung Shariari,Consumer,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.2,8.022,2017-09
4334,CA-2015-112375,2015-12-21,12/27/2015,Standard Class,RD-19720,Roger Demir,Consumer,Daytona Beach,Florida,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,14.628,2015-12
4335,CA-2015-112375,2015-12-21,12/27/2015,Standard Class,RD-19720,Roger Demir,Consumer,Daytona Beach,Florida,South,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2,0.2,9.2178,2015-12
4336,CA-2015-154795,2015-12-20,12/24/2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,Bullhead City,Arizona,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.772,2015-12
4337,CA-2015-154795,2015-12-20,12/24/2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,Bullhead City,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,2015-12
4338,CA-2015-125234,2015-11-27,12/1/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737,2015-11
4339,CA-2015-125234,2015-11-27,12/1/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0.0,53.4954,2015-11
4340,CA-2017-133501,2017-08-27,9/1/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5.184,1,0.2,1.8144,2017-08
4341,US-2014-129609,2014-03-22,3/22/2014,Same Day,VM-21835,Vivian Mathis,Consumer,Portage,Indiana,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.512,2014-03
4342,CA-2017-130309,2017-12-17,12/21/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,Arlington,Virginia,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702,2017-12
4343,CA-2017-105410,2017-03-19,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,6.6906,2017-03
4344,CA-2017-105410,2017-03-19,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,2017-03
4345,CA-2017-105410,2017-03-19,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0.0,10.9494,2017-03
4346,CA-2017-105410,2017-03-19,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828,2017-03
4347,CA-2016-120355,2016-09-18,9/25/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,2016-09
4348,CA-2016-120355,2016-09-18,9/25/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,0.0,26.1096,2016-09
4349,CA-2017-169894,2017-11-24,11/29/2017,Second Class,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,0.7,-15.1976,2017-11
4350,CA-2017-169894,2017-11-24,11/29/2017,Second Class,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,0.2,-41.5872,2017-11
4351,US-2017-100482,2017-04-11,4/15/2017,Standard Class,JL-15130,Jack Lebron,Consumer,Lancaster,Ohio,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,2017-04
4352,US-2017-100482,2017-04-11,4/15/2017,Standard Class,JL-15130,Jack Lebron,Consumer,Lancaster,Ohio,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12,2,0.2,-4.746,2017-04
4353,CA-2017-107748,2017-12-10,12/12/2017,Second Class,AG-10330,Alex Grayson,Consumer,Stockton,California,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,2017-12
4354,CA-2017-107748,2017-12-10,12/12/2017,Second Class,AG-10330,Alex Grayson,Consumer,Stockton,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,2017-12
4355,CA-2017-153654,2017-11-24,11/26/2017,Second Class,MD-17860,Michael Dominguez,Corporate,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,0.7,-12.672,2017-11
4356,CA-2015-155600,2015-12-04,12/7/2015,Second Class,RO-19780,Rose O'Brian,Consumer,Clarksville,Tennessee,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,0.7,-1065.372,2015-12
4357,CA-2015-155600,2015-12-04,12/7/2015,Second Class,RO-19780,Rose O'Brian,Consumer,Clarksville,Tennessee,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,4,0.2,12.012,2015-12
4358,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288,2017-12
4359,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062,2017-12
4360,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,2017-12
4361,CA-2016-127642,2016-05-21,5/23/2016,First Class,CP-12340,Christine Phan,Corporate,Warwick,Rhode Island,East,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,111.96,2,0.0,54.8604,2016-05
4362,US-2017-163195,2017-02-17,2/21/2017,Second Class,LL-16840,Lauren Leatherbury,Consumer,Lafayette,Louisiana,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.0,8.4564,2017-02
4363,CA-2017-111332,2017-05-20,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,0.0,35.6238,2017-05
4364,CA-2017-111332,2017-05-20,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,0.0,8.2944,2017-05
4365,CA-2017-111332,2017-05-20,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0.0,162.0948,2017-05
4366,CA-2017-111332,2017-05-20,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.41,3,0.0,3.4827,2017-05
